2023-11-14 14:27:47,916 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.20.Final
2023-11-14 15:00:22,151 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6] Top 3 methods by timing:
2023-11-14 15:00:22,151 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAlarmDao.findAlarms(..), calls: 9, failures: 0, exec time: 98
2023-11-14 15:00:22,151 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAbstractDao.removeById(..), calls: 9, failures: 0, exec time: 68
2023-11-14 15:00:22,151 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAbstractDao.findById(..), calls: 16, failures: 0, exec time: 37
2023-11-14 15:00:22,228 [TB-Scheduling-2] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [9] successfulMsgs = [9] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [7] failedIterations = [0] 
2023-11-14 15:00:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:00:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-14 15:00:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:00:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:00:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-14 15:00:26,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:00:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:00:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:00:36,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:00:36,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:00:56,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:00:56,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:01:06,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:06,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:06,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:06,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-14 15:01:06,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:22,134 [TB-Scheduling-4] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [2] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [0] claimDevice = [0] deviceState = [0] subMsgs = [0] edgeNfs = [1] deviceActivity = [0] coreNfOther = [0] coreNfCompLfcl = [1] coreNfDevRpcRsp = [0] coreNfEdgeUpd = [0] coreNfEdgeSyncReq = [0] coreNfEdgeSyncResp = [0] coreNfNfRlProc = [0] coreNfQueueUpd = [0] coreNfQueueDel = [0] coreNfSubSvc = [0] coreNfSubMgr = [0] coreNfVCRsp = [0] 
2023-11-14 15:01:22,143 [TB-Scheduling-2] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-11-14 15:01:22,152 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-14 15:01:22,152 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: calls: 19, failures: 0, exec time: 77 
2023-11-14 15:01:22,152 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6] Top 3 methods by timing:
2023-11-14 15:01:22,152 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAbstractDao.save(..), calls: 1, failures: 0, exec time: 25
2023-11-14 15:01:22,152 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaWidgetsBundleDao.findAllTenantWidgetsBundlesByTenantId(..), calls: 2, failures: 0, exec time: 9
2023-11-14 15:01:22,152 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaEntityViewDao.findEntityViewInfoById(..), calls: 3, failures: 0, exec time: 7
2023-11-14 15:01:22,228 [TB-Scheduling-4] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [1] successfulMsgs = [1] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [1] failedIterations = [0] 
2023-11-14 15:01:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-14 15:01:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-14 15:01:26,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:36,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:36,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:01:46,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-14 15:01:46,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [5] totalSaved [5] totalFailed [0]
2023-11-14 15:01:46,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-14 15:01:46,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-14 15:01:46,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [5] totalSaved [5] totalFailed [0]
2023-11-14 15:02:06,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:02:06,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:02:22,143 [TB-Scheduling-3] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-11-14 15:02:22,152 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-14 15:02:22,153 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: calls: 9, failures: 0, exec time: 26 
2023-11-14 15:02:22,153 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6] Top 3 methods by timing:
2023-11-14 15:02:22,153 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAssetDao.findAssetInfosByTenantId(..), calls: 1, failures: 0, exec time: 5
2023-11-14 15:02:22,153 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaWidgetsBundleDao.findAllTenantWidgetsBundlesByTenantId(..), calls: 1, failures: 0, exec time: 5
2023-11-14 15:02:22,153 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAttributeDao.findAll(..), calls: 2, failures: 0, exec time: 4
2023-11-14 15:02:22,229 [TB-Scheduling-2] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [1] successfulMsgs = [1] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [1] failedIterations = [0] 
2023-11-14 15:02:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:02:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-14 15:02:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:02:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:02:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-14 15:02:26,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:02:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:02:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:02:36,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:02:36,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:06,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:03:06,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:03:22,144 [TB-Scheduling-4] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-11-14 15:03:22,153 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-14 15:03:22,153 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: calls: 19, failures: 0, exec time: 28 
2023-11-14 15:03:22,154 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6] Top 3 methods by timing:
2023-11-14 15:03:22,154 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAbstractDao.findById(..), calls: 16, failures: 0, exec time: 14
2023-11-14 15:03:22,154 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaRuleChainDao.findRuleChainsByTenantIdAndType(..), calls: 2, failures: 0, exec time: 7
2023-11-14 15:03:22,154 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaDeviceProfileDao.findDeviceProfiles(..), calls: 1, failures: 0, exec time: 7
2023-11-14 15:03:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:26,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:36,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:36,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:03:55,499 [http-nio-0.0.0.0-9090-exec-2] INFO  o.t.s.c.plugin.TbWebSocketHandler - [f941ca10-82f9-11ee-80f6-f19d651a69a6][c294c97f-a68c-480c-9dfd-0a67a2ceb2fe][d1afdd4b-0938-6593-0648-98a995097870] Session is closed
2023-11-14 15:04:06,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:04:06,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:04:16,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:16,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:22,144 [TB-Scheduling-4] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-11-14 15:04:22,154 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-14 15:04:22,154 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: calls: 18, failures: 0, exec time: 17 
2023-11-14 15:04:22,154 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6] Top 3 methods by timing:
2023-11-14 15:04:22,154 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAbstractDao.findById(..), calls: 16, failures: 0, exec time: 14
2023-11-14 15:04:22,154 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaRuleChainDao.findRuleChainsByTenantIdAndType(..), calls: 2, failures: 0, exec time: 3
2023-11-14 15:04:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:26,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:36,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:04:36,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:05:06,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:05:06,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:05:22,144 [TB-Scheduling-4] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-11-14 15:05:22,154 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-14 15:05:22,155 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: calls: 18, failures: 0, exec time: 26 
2023-11-14 15:05:22,155 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6] Top 3 methods by timing:
2023-11-14 15:05:22,155 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAbstractDao.findById(..), calls: 16, failures: 0, exec time: 21
2023-11-14 15:05:22,155 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaRuleChainDao.findRuleChainsByTenantIdAndType(..), calls: 2, failures: 0, exec time: 5
2023-11-14 15:05:25,121 [http-nio-0.0.0.0-9090-exec-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [f941ca10-82f9-11ee-80f6-f19d651a69a6][9b5681b5-88ad-4a62-916f-2c76d50ec319][b5f7a80a-c819-5222-2da6-329249e18da7] Session is opened from address: /192.168.1.150:60773
2023-11-14 15:05:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:05:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:05:26,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:05:26,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:05:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:05:36,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:05:36,240 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:05:36,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-14 15:06:06,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:06:06,241 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-14 15:06:22,145 [TB-Scheduling-1] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-11-14 15:06:22,155 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-14 15:06:22,155 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: calls: 11, failures: 0, exec time: 29 
2023-11-14 15:06:22,156 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6] Top 3 methods by timing:
2023-11-14 15:06:22,156 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaAlarmDao.findAlarmsV2(..), calls: 1, failures: 0, exec time: 7
2023-11-14 15:06:22,156 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaDeviceDao.findDeviceInfoById(..), calls: 2, failures: 0, exec time: 5
2023-11-14 15:06:22,156 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [f941ca10-82f9-11ee-80f6-f19d651a69a6]: method: JpaWidgetsBundleDao.findAllTenantWidgetsBundlesByTenantId(..), calls: 1, failures: 0, exec time: 4
2023-11-14 15:06:26,169 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
